srcfile1,startline1,endline1,srcfile2,startline2,endline2,isclone,type1sim,type2sim,type3sim
selected/1383340.java,254,279,selected/2612368.java,159,168,f,0.2,0.2,0.2
default/126294.java,28,462,default/27177.java,28,462,t,1,1,1
selected/2448576.java,937,965,selected/658234.java,134,162,f,0,0,0
selected/1966020.java,858,884,selected/964253.java,838,864,t,1,1,1
selected/1426634.java,111,119,selected/2284440.java,109,117,f,0.6666666667,0,0.6666666667
selected/1967363.java,62,67,selected/625385.java,114,119,t,0.8571428571,1,1
selected/248805.java,18,30,selected/945451.java,18,27,f,0,0,0
default/126904.java,742,758,selected/2481579.java,732,748,t,0.8235294118,0.7058823529,0.8823529412
selected/225624.java,496,502,selected/415349.java,904,910,f,0,0,0
selected/2666453.java,319,325,selected/2666453.java,351,357,t,0.8571428571,0.8571428571,0.8571428571
selected/2198965.java,314,330,selected/2335702.java,813,831,t,0.7058823529,0.3529411765,0.7647058824
selected/1764601.java,59,61,selected/2497831.java,37,39,t,0,0,0
default/32033.java,924,938,default/92257.java,940,952,t,0.6,0.5333333333,0.7333333333
default/19573.java,546,568,default/72323.java,648,665,t,0.68,0.32,0.68
default/35432.java,629,648,default/96339.java,648,667,t,0.8571428571,1,1
default/116283.java,183,197,default/83354.java,183,197,t,1,1,1
default/70893.java,54,62,default/76337.java,54,62,t,1,1,1
selected/579037.java,121,128,selected/579037.java,130,136,t,0.5555555556,0.4444444444,0.6666666667
selected/1726071.java,332,338,selected/2597672.java,339,345,t,0.75,0.25,0.875
selected/256640.java,47,66,selected/274698.java,47,66,t,0.8,0.95,0.95
default/112268.java,387,400,default/267.java,415,428,t,1,1,1
default/104653.java,448,465,default/60480.java,463,480,t,1,1,1
default/132787.java,531,544,default/93531.java,652,665,t,0.8666666667,0.5333333333,0.8666666667
selected/1782576.java,675,690,selected/2069719.java,655,670,t,1,1,1
selected/1352679.java,88,93,selected/2210714.java,136,141,t,0.5714285714,0.8571428571,0.8571428571
default/95106.java,406,441,default/97613.java,406,441,t,1,1,1
selected/1090867.java,234,242,selected/2274744.java,413,422,t,0.6363636364,0.2727272727,0.8181818182
selected/1302071.java,85,93,selected/1389647.java,79,86,f,0.3333333333,0.3333333333,0.6666666667
selected/1429226.java,53,71,selected/1457370.java,39,64,f,0,0,0
selected/267560.java,270,274,selected/639842.java,102,106,t,0.4,1,1
selected/1349545.java,156,162,selected/1512092.java,90,96,t,0.625,0.25,0.75
default/2286.java,353,376,default/92411.java,367,390,t,1,1,1
selected/213696.java,18,24,selected/2246139.java,32,38,t,0.7142857143,0.7142857143,0.7142857143
selected/2219254.java,96,100,selected/357594.java,96,100,t,0.6666666667,0.8333333333,0.8333333333
default/14709.java,682,698,default/65413.java,689,705,t,1,1,1
selected/1095060.java,73,84,selected/576980.java,75,86,t,0.75,0.75,0.8333333333
selected/1822246.java,399,442,selected/642915.java,1244,1287,t,0.4090909091,0.6818181818,1
default/132544.java,30,44,default/29198.java,30,44,t,1,1,1
default/51700.java,539,546,default/76392.java,678,685,t,0.8888888889,0.8888888889,0.8888888889
selected/1009491.java,325,333,selected/1642326.java,39,47,t,0.5555555556,0.5555555556,0.5555555556
selected/1691323.java,66,80,selected/2239709.java,108,122,t,0.7647058824,0.8823529412,0.8823529412
selected/2485283.java,903,913,selected/2485283.java,1407,1417,t,0.6363636364,1,1
selected/1219813.java,88,93,selected/432775.java,76,81,t,0.8571428571,1,1
default/122249.java,1511,1529,default/125218.java,1548,1565,t,0.6315789474,0.3157894737,0.6842105263
selected/2481579.java,833,837,selected/375037.java,798,800,t,0,0.2,0.2
default/35053.java,672,685,default/56216.java,672,685,t,1,1,1
default/11754.java,1371,1378,default/122249.java,1303,1310,t,0.625,0.625,0.75
selected/1866616.java,85,89,selected/331239.java,64,68,t,0.8,1,1
selected/1053311.java,1343,1351,selected/608664.java,1301,1309,t,1,1,1
selected/1079520.java,55,59,selected/2536425.java,74,78,t,1,1,1
selected/645871.java,746,888,selected/645871.java,1052,1194,t,0.8148148148,0.9851851852,0.9851851852
default/137594.java,522,544,default/73352.java,650,667,t,0.68,0.32,0.68
selected/692091.java,622,628,selected/692091.java,631,637,t,0.2857142857,0.7142857143,0.7142857143
default/71559.java,184,193,default/89968.java,184,193,t,1,1,1
default/36610.java,194,203,default/76273.java,194,203,t,1,1,1
selected/2415495.java,166,172,selected/840033.java,116,122,t,0.625,0.875,0.875
default/16496.java,36,41,default/32955.java,36,41,t,1,1,1
default/18888.java,209,212,default/49257.java,208,211,t,0.75,0.75,0.75
default/23661.java,162,172,default/40624.java,165,175,t,0.7272727273,0.7272727273,0.7272727273
default/131657.java,23,63,default/65102.java,23,63,t,1,1,1
default/107779.java,380,402,default/35053.java,667,685,t,0.68,0.32,0.68
selected/1128882.java,178,183,selected/625385.java,98,103,t,0.7142857143,0.2857142857,0.8571428571
default/27552.java,570,590,default/96339.java,629,646,t,0.7391304348,0.347826087,0.7391304348
selected/478993.java,344,347,selected/950.java,340,343,t,1,1,1
selected/1321892.java,551,559,selected/1880284.java,457,465,t,0.8181818182,0.8181818182,0.9090909091
default/22303.java,1549,1565,default/28532.java,1532,1546,t,0.6470588235,0.5294117647,0.7058823529
selected/845798.java,512,520,selected/845798.java,688,696,t,0.6666666667,0.8888888889,0.8888888889
selected/665187.java,333,349,selected/925397.java,495,511,t,0.7647058824,0.2352941176,0.7647058824
default/112878.java,932,938,default/32033.java,946,952,t,1,1,1
selected/2488432.java,371,374,selected/2488432.java,378,381,t,0.5,0.25,0.75
selected/1017245.java,657,666,selected/849403.java,799,808,t,0.5833333333,0.3333333333,0.8333333333
default/114239.java,399,405,default/11754.java,647,653,t,0.5714285714,0.5714285714,0.5714285714
default/60627.java,617,677,default/60627.java,677,737,t,0.7333333333,0.9666666667,0.9666666667
default/16641.java,570,590,default/57585.java,565,585,t,1,1,1
selected/231038.java,1188,1193,selected/523614.java,34,40,f,NaN,NaN,NaN
selected/1878799.java,362,368,selected/842549.java,201,207,t,0.1428571429,0.7142857143,0.7142857143
default/106521.java,529,542,default/58393.java,675,688,t,1,1,1
selected/465334.java,149,155,selected/840033.java,115,121,t,0.625,1,1
default/62286.java,232,241,default/62286.java,286,295,t,0.9230769231,1,1
selected/1330440.java,120,129,selected/2612827.java,73,81,t,0.7,0.3,0.7
default/35532.java,1219,1232,default/87653.java,1292,1303,t,0.7333333333,0.2,0.7333333333
selected/186786.java,1249,1254,selected/2037579.java,1151,1156,t,0.5,0.3333333333,0.5
default/11981.java,46,55,default/28484.java,42,51,t,0.4,0.6,0.6
selected/1339643.java,27,56,selected/2618230.java,26,55,t,0.5,0.5333333333,0.8666666667
default/35053.java,658,665,default/51700.java,539,546,t,0.8888888889,0.8888888889,0.8888888889
default/31509.java,130,137,default/57168.java,199,206,t,0.625,0.75,0.75
selected/1510991.java,63,79,selected/207949.java,78,96,t,0.7647058824,0.6470588235,0.8823529412
selected/2069719.java,688,707,selected/700852.java,545,564,t,0.9523809524,0.9523809524,0.9523809524
default/114239.java,425,436,default/122249.java,277,288,t,0.5833333333,0.75,0.75
default/48293.java,153,160,selected/817169.java,202,209,t,0.7777777778,0.3333333333,0.8888888889
default/122249.java,1505,1510,default/28532.java,1525,1530,t,0.8,0.8,0.8
selected/2190287.java,463,481,selected/925397.java,364,382,t,0.9473684211,0.9473684211,0.9473684211
selected/2108660.java,923,941,selected/304936.java,835,853,t,1,1,1
selected/2701118.java,575,594,selected/522719.java,755,774,t,0.9523809524,0.9523809524,0.9523809524
selected/1105687.java,138,144,selected/2339581.java,112,118,t,0.625,0.25,0.75
selected/1019401.java,907,921,selected/1019401.java,927,941,t,0.6,0.7333333333,0.7333333333
default/109369.java,260,270,default/57585.java,255,265,t,0.9090909091,0.7272727273,0.9090909091
selected/2011835.java,134,139,selected/2557356.java,230,235,t,0.8571428571,1,1
default/114331.java,110,260,default/85127.java,110,260,t,1,1,1
default/129671.java,473,481,default/76287.java,331,338,t,0.6666666667,0.5555555556,0.7777777778
default/24071.java,526,534,default/86184.java,526,534,t,1,1,1
default/11262.java,426,461,default/126614.java,406,441,t,1,1,1
selected/1398140.java,423,440,selected/1398140.java,651,668,t,0.3333333333,0.9444444444,0.9444444444
default/41806.java,23,38,default/75138.java,9,24,t,1,1,1
selected/569653.java,515,527,selected/569653.java,557,569,t,1,1,1
default/51407.java,170,178,default/98131.java,169,177,t,1,1,1
selected/151188.java,328,346,selected/183320.java,251,268,t,0.3157894737,0.5263157895,0.7368421053
default/88095.java,573,587,default/95106.java,573,587,t,1,1,1
selected/1321747.java,58,58,selected/1825798.java,38,38,t,0,0,0
default/101780.java,47,61,default/59819.java,47,61,t,0.9375,0.1875,0.9375
selected/2438808.java,204,211,selected/928629.java,214,221,t,1,1,1
selected/1149223.java,53,75,selected/843078.java,112,134,t,0.6923076923,0.8076923077,0.8461538462
selected/1977049.java,574,581,selected/444978.java,134,145,f,0,0,0.125
default/62142.java,6,11,default/78023.java,6,11,t,1,1,1
default/102869.java,132,146,default/73729.java,132,146,t,1,1,1
default/21681.java,678,685,default/23409.java,537,544,t,0.8888888889,0.8888888889,0.8888888889
selected/1461211.java,416,432,selected/2379660.java,86,102,t,0.7058823529,0.2352941176,0.7647058824
selected/1398140.java,746,763,selected/967656.java,272,288,t,0.3333333333,0.5555555556,0.7777777778
selected/877026.java,324,325,selected/956471.java,44,47,f,0,0,0
selected/1718200.java,92,126,selected/673606.java,18,52,t,0.9714285714,0.2571428571,0.9714285714
default/124923.java,400,405,default/62853.java,552,557,t,0.8333333333,0.8333333333,0.8333333333
selected/1290402.java,235,241,selected/1706871.java,175,181,t,1,1,1
default/22931.java,440,452,default/70088.java,461,474,t,0.7692307692,0.6153846154,0.8461538462
selected/2244367.java,981,1040,selected/2611603.java,387,446,f,0,0,0
default/40654.java,548,570,default/63015.java,572,592,t,0.84,0.68,0.88
selected/2034060.java,7,34,selected/529988.java,5,27,f,0.1,0.1,0.4
selected/286647.java,99,105,selected/286647.java,237,243,t,1,1,1
selected/1796360.java,261,292,selected/2218133.java,177,215,f,0.125,0.125,0.1875
selected/1279752.java,76,79,selected/337006.java,86,89,t,1,1,1
default/44830.java,570,590,default/90009.java,667,685,t,0.7391304348,0.347826087,0.7391304348
selected/1521582.java,861,867,selected/608664.java,956,962,t,0.625,0.75,0.75
default/14709.java,206,220,default/70505.java,209,223,t,0.9333333333,0.0666666667,0.9333333333
selected/1628947.java,72,111,selected/2213767.java,73,114,t,0.8,0.675,1
default/24133.java,43,52,default/46902.java,43,52,t,1,1,1
selected/1760314.java,169,191,selected/47314.java,197,219,t,1,1,1
selected/46460.java,393,409,selected/816844.java,104,120,t,0.7368421053,0.8421052632,0.8421052632
selected/1427317.java,305,350,selected/2455229.java,36,114,f,0.1956521739,0.1956521739,0.347826087
default/16284.java,154,159,default/50978.java,154,159,t,1,1,1
selected/2014002.java,379,443,selected/2653336.java,364,428,t,1,1,1
selected/1257200.java,61,70,selected/712665.java,55,64,t,1,1,1
default/100623.java,149,158,default/21514.java,137,146,t,0.9166666667,0.9166666667,1
selected/2350910.java,168,182,selected/2350910.java,186,200,t,0.8666666667,0.3333333333,0.8666666667
default/100919.java,54,62,default/123780.java,64,71,t,0.5555555556,0.6666666667,0.6666666667
default/106993.java,159,166,default/2976.java,159,166,t,1,1,1
default/62853.java,1432,1438,default/67669.java,1541,1547,t,0.8333333333,0.8333333333,0.8333333333
selected/1044179.java,166,170,selected/1502645.java,60,64,t,0.6666666667,0.8333333333,0.8333333333
default/106370.java,48,62,default/75286.java,48,62,t,1,1,1
default/108861.java,24,132,default/25626.java,24,132,t,1,1,1
default/11974.java,496,500,default/2058.java,496,500,t,1,1,1
default/112571.java,413,448,default/132272.java,406,441,t,1,1,1
default/105863.java,84,91,default/46050.java,84,91,t,1,1,1
selected/1128882.java,90,95,selected/352496.java,182,187,t,0.8571428571,1,1
selected/1398140.java,1012,1029,selected/1490133.java,736,753,t,0.3333333333,0.3888888889,0.7222222222
default/55192.java,175,180,default/91928.java,175,180,t,1,1,1
selected/2321728.java,890,895,selected/716903.java,763,768,t,0.8571428571,0.8571428571,1
default/27769.java,23,117,default/29708.java,23,117,t,1,1,1
default/135544.java,232,245,default/99163.java,216,229,t,1,1,1
default/11262.java,594,604,default/26187.java,574,584,t,0.8181818182,0.8181818182,0.8181818182
selected/1172279.java,120,150,selected/965733.java,383,413,f,0,0,0
selected/1875157.java,80,85,selected/2648376.java,416,423,f,0,0,0
selected/463625.java,112,164,selected/975587.java,162,214,f,1,1,1
default/63929.java,132,140,default/98816.java,132,140,t,1,1,1
default/119807.java,706,711,default/125218.java,566,571,t,0.6666666667,0.6666666667,0.6666666667
default/104755.java,126,138,default/65107.java,126,138,t,1,1,1
selected/147208.java,202,210,selected/1512092.java,88,96,t,0.7,0.8,0.8
selected/1329527.java,63,65,selected/2556961.java,34,36,f,0,0,0
selected/2300848.java,264,273,selected/346608.java,53,67,f,0.3,0.3,0.3
selected/2075033.java,906,920,selected/2564229.java,432,452,f,0.0666666667,0.0666666667,0.2666666667
selected/1098670.java,763,771,selected/1098670.java,929,937,f,0.8888888889,1,1
selected/1807375.java,435,623,selected/2081980.java,360,567,f,0.4761904762,0.4497354497,0.4814814815
default/24353.java,375,381,default/71930.java,361,367,t,1,1,1
selected/2268713.java,35,87,selected/2739179.java,43,98,t,0.9375,0.96875,0.96875
selected/952493.java,312,335,selected/952493.java,345,368,f,1,1,1
default/77069.java,1153,1181,selected/974838.java,1400,1428,t,0.9655172414,1,1
selected/952493.java,394,419,selected/965733.java,388,413,f,1,1,1
default/42993.java,643,660,default/90537.java,631,648,t,0.9,1,1
selected/2350501.java,622,640,selected/673694.java,82,93,f,0.25,0.2,0.3
selected/180646.java,37,39,selected/352496.java,62,64,t,0,0,0
default/32536.java,570,590,default/90009.java,648,665,t,0.7391304348,0.347826087,0.7391304348
selected/103282.java,65,71,selected/1835579.java,65,71,t,1,1,1
selected/2275689.java,805,827,selected/337748.java,792,814,f,1,1,1
default/109803.java,443,449,default/19383.java,503,509,t,0.8333333333,0.8333333333,0.8333333333
default/11822.java,770,775,default/129984.java,770,775,t,1,1,1
default/70088.java,442,454,default/76392.java,459,472,t,0.7692307692,0.6153846154,0.8461538462
default/122111.java,532,538,default/53817.java,600,606,t,0.4285714286,0.2857142857,0.7142857143
default/4260.java,31,35,default/88262.java,222,226,t,0,0.4,0.4
default/128397.java,73,77,default/53897.java,67,71,t,0.8,0.8,0.8
selected/965733.java,388,417,selected/965733.java,435,464,f,1,1,1
selected/896532.java,364,394,selected/952493.java,477,507,f,0,0,0
default/19476.java,383,393,default/80404.java,383,393,t,1,1,1
default/16496.java,194,203,default/32955.java,194,203,t,1,1,1
selected/1003011.java,331,342,selected/596903.java,259,270,t,0.75,0.3333333333,0.75
selected/1128882.java,233,239,selected/840033.java,115,121,t,0.625,1,1
default/11030.java,43,52,default/21403.java,43,52,t,1,1,1
selected/1968459.java,30,139,selected/774986.java,416,526,f,0.2727272727,0.0454545455,0.5727272727
default/62853.java,1140,1154,default/93943.java,1498,1510,t,0.6428571429,0.2142857143,0.6428571429
selected/1106854.java,131,154,selected/2456617.java,147,158,f,0.125,0.125,0.125
selected/965733.java,300,323,selected/965733.java,338,361,f,1,1,1
selected/2616353.java,197,218,selected/751919.java,203,224,f,0.8571428571,0.2380952381,0.9523809524
default/108541.java,228,261,default/94169.java,216,249,f,1,1,1
selected/423169.java,74,86,selected/584838.java,58,69,f,0.0769230769,0.0769230769,0.0769230769
selected/2448576.java,1063,1113,selected/2448576.java,1378,1420,t,0.3333333333,0.3333333333,0.3333333333
default/125218.java,1131,1136,default/22303.java,985,990,t,0.8,0.8,0.8
default/121654.java,54,62,default/123780.java,54,62,t,1,1,1
selected/1161059.java,481,498,selected/480268.java,317,334,t,0.3529411765,0.8235294118,0.8235294118
selected/1465010.java,254,270,selected/1536124.java,316,333,t,0.6470588235,0.5882352941,0.8235294118
selected/2175949.java,62,71,selected/2175949.java,100,109,t,0.9,0.9,0.9
default/135094.java,132,140,default/83426.java,132,140,t,1,1,1
default/111936.java,126,133,default/73265.java,56,63,t,0.5,0.625,0.625
default/24387.java,101,110,selected/1158142.java,70,79,t,1,1,1
default/23409.java,272,280,default/94821.java,267,275,t,0.8571428571,0.8571428571,0.8571428571
default/113928.java,385,390,default/132272.java,385,390,t,1,1,1
default/125218.java,282,288,default/39035.java,373,379,t,0.7142857143,0.7142857143,0.7142857143
selected/432775.java,68,73,selected/837111.java,80,85,t,0.8571428571,1,1
default/122700.java,36,41,default/123760.java,36,41,t,1,1,1
default/121888.java,73,82,default/57055.java,73,82,t,1,1,1
